distanceX,distanceY,closeTopWall,closeBottomWall,closeLeftWall,closeRightWall,bodyUp,bodyDown,bodyLeft,bodyRight,action
3,0,0,0,0,0,0,0,0,0,3
21,-6,0,0,0,0,0,0,0,0,0
-14,-5,0,0,0,0,0,0,0,0,0
-2,12,0,0,0,0,0,0,1,0,1
0,8,1,0,0,0,0,0,1,0,1
-3,1,0,0,0,0,0,0,0,0,1
5,16,1,0,0,0,0,0,0,1,1
10,-1,0,0,0,0,0,0,0,0,0
-3,12,0,0,0,0,1,1,0,0,2
-11,1,0,0,0,0,0,0,0,0,1
3,11,0,0,0,0,0,0,0,0,1
-6,2,1,0,0,0,0,0,0,0,1
17,16,0,0,0,0,0,0,0,0,1
5,8,0,0,0,0,1,0,0,0,1
4,9,0,0,0,0,1,0,0,0,1
11,-12,0,0,0,0,0,0,0,0,0
-12,-1,0,0,0,0,0,0,1,0,0
8,-7,0,0,0,0,0,0,0,0,0
16,-2,0,0,0,0,0,0,0,0,0
-8,-4,0,0,0,0,0,0,0,0,0
-22,2,0,0,0,0,0,0,0,0,1
3,6,1,0,0,0,0,0,0,0,1
6,9,0,0,0,0,0,0,1,0,1
-20,-4,0,0,0,1,0,0,0,0,0
6,3,0,0,0,0,0,0,1,0,1
6,0,0,0,0,0,0,0,0,0,3
11,-14,0,0,1,0,0,0,0,0,0
15,-2,0,0,0,0,0,0,0,0,0
-14,6,0,0,0,0,0,0,0,0,1
3,-13,0,0,0,0,0,0,0,0,0
-15,5,0,0,0,0,0,0,0,0,1
-9,0,0,0,0,0,1,0,0,0,2
11,7,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0
-11,-8,0,0,0,0,0,0,0,0,0
-20,6,0,0,0,0,0,0,0,0,1
8,-6,0,0,0,0,0,0,0,0,0
-4,-2,0,0,0,0,0,0,0,0,0
-2,9,0,0,0,0,0,0,0,1,1
16,1,0,0,0,0,0,0,0,0,1
-16,1,0,0,0,0,0,0,0,0,1
13,14,0,0,0,0,0,0,1,0,1
5,9,0,0,0,0,0,0,0,0,1
-20,10,0,0,0,0,0,0,0,0,1
0,5,0,0,0,0,0,0,0,0,1
13,5,0,0,0,0,1,0,0,0,1
-7,6,0,0,0,0,0,0,0,0,1
13,-9,0,0,0,0,0,0,1,0,0
-18,-6,0,0,0,0,0,0,0,0,0
1,-18,0,1,0,0,0,0,0,0,0
-3,-16,0,1,0,0,0,0,0,0,0
18,-12,0,0,0,0,0,0,0,0,0
-12,10,0,0,0,0,0,0,0,0,1
9,0,0,0,0,0,0,0,1,0,3
3,-9,0,0,0,0,0,0,0,0,0
-19,15,1,0,0,0,0,1,1,0,3
-5,0,0,1,0,0,0,0,0,0,2
9,12,0,0,0,0,0,0,0,0,1
1,-12,0,0,0,0,0,0,0,0,0
20,-10,0,1,0,0,0,0,0,0,0
-10,11,0,0,0,0,0,0,0,0,1
27,3,0,0,1,0,0,0,1,0,1
-1,-4,0,0,0,0,0,1,0,0,0
19,-14,0,0,0,0,0,0,0,1,0
25,-6,0,0,1,0,0,0,0,0,0
22,-5,0,1,1,0,0,0,0,0,0
-4,0,0,0,0,0,0,0,0,0,2
-8,-10,0,0,0,0,0,0,1,0,0
5,-8,0,0,0,0,1,0,0,0,3
3,2,0,0,0,0,0,0,0,1,1
15,-7,0,0,0,0,0,0,0,0,0
5,3,0,0,0,0,0,0,0,0,1
-9,9,0,0,0,0,0,0,0,0,1
11,6,0,0,1,0,0,0,0,0,1
-15,0,0,0,0,0,0,0,1,0,0
7,6,1,0,0,0,0,0,1,0,1
5,0,0,0,0,0,0,0,0,0,3
10,-4,0,0,0,0,0,0,0,0,0
22,3,0,0,0,0,0,0,0,0,1
-8,9,0,0,0,0,0,0,0,0,1
-19,10,0,0,0,0,0,0,0,0,1
3,8,0,0,0,0,0,1,0,0,3
-10,1,0,0,0,0,0,0,0,1,1
2,9,0,0,0,0,0,0,0,0,1
-3,-4,0,0,0,0,1,0,0,0,2
2,7,0,0,0,0,0,1,0,0,3
3,2,0,0,0,0,0,0,0,0,1
15,-14,0,0,0,0,0,0,0,0,0
1,-3,0,0,0,0,0,0,0,0,0
-15,-10,0,0,0,0,0,0,0,0,0
0,4,0,0,0,0,0,0,1,0,1
2,-9,0,1,0,0,0,0,0,1,0
-18,16,1,0,0,0,1,1,0,0,2
-8,-3,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,3
-12,-2,0,0,0,0,0,0,0,0,0
11,10,0,0,0,0,0,1,0,0,3
-1,5,0,0,0,0,0,0,1,0,1
-3,-4,0,0,0,0,0,1,0,0,0
9,9,0,0,0,0,0,0,0,0,1
0,-2,0,0,0,0,0,1,0,0,0
8,5,0,0,0,0,0,0,0,0,1
1,16,0,0,0,0,0,0,0,0,1
9,7,0,0,0,0,0,0,0,1,1
5,-4,0,0,0,0,0,0,0,0,0
-17,-9,0,0,0,0,0,0,0,0,0
-3,-4,0,0,0,0,1,0,1,0,1
-5,4,0,0,0,0,1,0,1,0,1
24,-6,0,0,0,0,0,0,0,0,0
-7,-1,0,0,0,0,0,0,1,0,0
-7,-1,0,0,0,0,0,0,0,0,0
-2,0,0,0,0,0,0,0,0,0,2
-26,-13,0,0,0,1,0,0,1,1,0
-5,1,0,0,0,0,0,1,0,0,2
22,-5,0,0,0,0,0,0,0,0,0
7,16,1,0,0,0,0,0,0,0,1
5,0,0,0,0,0,0,0,0,0,3
-3,-4,0,0,0,0,0,0,0,0,0
-7,0,0,0,0,0,0,0,0,0,2
0,-6,0,0,0,0,0,1,0,0,0
-9,0,0,1,0,0,0,0,0,0,2
-3,-9,0,0,0,0,0,0,0,0,0
3,-14,0,0,0,0,0,0,0,0,0
-7,2,1,0,0,0,0,0,0,1,1
10,6,0,0,1,0,0,0,0,1,1
8,-5,0,0,0,0,0,0,0,0,0
6,4,0,0,0,0,0,0,0,0,1
-6,-11,0,0,0,0,0,0,0,0,0
-9,-5,0,0,0,0,1,1,0,0,2
10,12,0,0,0,0,0,0,0,0,1
-3,-1,1,0,0,0,0,0,0,0,2
1,4,0,0,0,0,0,0,1,1,1
4,-13,0,1,0,0,1,0,0,0,3
-6,-1,0,1,0,0,0,1,0,0,0
-5,7,0,0,0,0,0,0,0,0,1
-10,-4,0,0,0,0,0,0,0,0,0
5,-11,0,0,0,0,0,0,0,0,0
-8,-3,0,0,0,0,0,0,0,0,0
-14,6,0,0,0,0,0,0,0,0,1
1,7,0,0,0,0,0,1,0,0,3
7,-13,0,0,0,0,0,0,0,0,0
-11,-4,0,0,0,0,0,0,0,0,0
7,-1,0,0,0,0,1,0,0,0,3
11,12,0,0,0,0,0,0,0,0,1
5,-13,0,0,0,0,0,0,0,0,0
-11,-2,0,0,0,0,0,0,0,0,0
-7,-1,0,0,0,0,0,0,0,0,0
9,-3,0,1,0,0,0,0,0,1,0
8,7,0,0,0,0,0,0,0,0,1
-1,-6,0,0,0,0,0,0,0,0,0
-13,-7,0,0,0,0,0,0,0,0,0
17,2,0,0,0,0,0,0,0,0,1
-19,-2,0,0,0,0,0,0,0,0,0
-2,-13,0,1,0,0,0,0,0,1,0
21,2,1,0,1,0,0,0,0,0,1
2,-3,0,0,0,0,0,0,0,0,0
22,-3,0,1,0,0,0,0,0,0,0
11,-3,0,0,0,0,0,1,0,0,0
9,-5,0,0,0,0,0,0,0,0,0
-17,10,0,0,0,0,0,0,0,0,1
13,1,0,0,0,0,0,0,0,0,1
11,1,0,0,0,0,0,0,0,0,1
26,-5,0,0,1,0,0,0,1,0,0
24,2,0,0,0,0,0,0,0,0,1
-14,-13,0,0,0,0,0,0,0,0,0
24,7,0,0,0,0,0,0,0,0,1
-23,11,0,0,0,0,1,0,0,0,1
25,-7,0,0,1,0,0,0,0,0,0
-3,6,0,0,0,0,0,0,0,0,1
-4,5,0,0,0,0,0,1,0,0,2
-7,4,0,0,0,0,0,0,0,0,1
-6,-15,0,0,0,0,0,0,0,0,0
18,2,0,0,0,0,0,0,0,0,1
1,5,0,0,0,0,0,0,0,0,1
-2,-1,0,0,0,0,0,0,0,0,0
-8,4,0,0,0,0,0,0,0,0,1
21,-1,0,0,0,0,1,0,0,1,1
-17,0,0,0,0,0,0,0,0,0,2
13,-9,0,0,0,0,1,0,0,1,1
16,-9,0,0,0,0,0,0,0,0,0
-16,-2,0,0,0,0,0,0,0,1,0
-4,-8,0,0,0,0,0,0,0,0,0
8,4,0,0,0,0,0,1,0,0,3
16,-8,0,0,0,0,0,0,0,1,0
2,-6,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,3
15,1,0,0,0,0,0,0,1,0,1
-21,1,0,0,0,0,0,1,0,0,2
-17,11,0,0,0,0,0,0,0,0,1
-12,2,0,0,0,0,0,0,0,1,1
10,8,0,0,0,0,0,0,0,0,1
18,-11,0,0,1,0,0,0,1,0,0
-9,-9,0,0,0,0,0,0,0,1,0
17,4,0,0,0,0,0,0,0,1,1
-27,8,0,0,0,1,0,0,0,0,1
-3,1,0,0,0,0,0,0,0,0,1
-19,-10,0,0,0,0,0,0,0,0,0
-19,13,0,0,0,0,0,0,0,1,1
-10,-16,0,1,0,1,1,0,0,0,2
5,-9,0,0,0,0,0,0,0,0,0
10,7,0,0,0,0,0,0,0,0,1
4,5,0,0,0,0,0,0,0,0,1
12,8,0,0,0,0,1,0,0,0,1
-1,-7,0,0,0,0,0,0,0,0,0
-12,7,0,0,0,0,0,0,0,0,1
-8,-7,0,0,0,0,0,0,0,0,0
-5,-6,0,0,0,0,0,0,0,0,0
-21,8,0,0,0,0,0,0,0,0,1
-4,14,0,0,0,0,0,0,0,0,1
9,-3,0,0,0,0,0,0,1,0,0
-5,2,0,0,0,0,0,0,0,0,1
-11,-8,0,1,0,0,0,0,0,0,0
-7,4,0,0,0,0,1,0,1,0,1
-8,0,0,0,0,0,0,0,0,0,2
-2,12,0,0,0,0,0,0,0,0,1
-26,3,0,0,0,1,0,0,0,1,1
-11,11,0,0,0,0,0,0,0,0,1
-12,9,0,0,0,0,0,0,0,0,1
5,6,0,0,0,0,0,0,0,0,1
-11,-7,0,0,0,0,0,0,1,0,0
-6,13,0,0,0,0,0,0,0,1,1
11,-12,0,0,0,0,0,0,0,0,0
13,9,0,0,0,0,0,0,0,0,1
9,8,0,0,0,0,0,0,0,0,1
7,17,1,0,0,0,0,0,0,0,1
-20,-2,0,0,0,0,0,0,0,0,0
-21,-1,0,0,0,0,1,0,1,0,1
4,5,0,0,0,0,1,0,0,0,1
-14,-13,0,0,0,0,0,0,0,0,0
-16,-6,0,0,0,0,1,0,0,1,2
-1,3,0,0,0,0,0,0,0,0,1
-19,-4,0,0,0,0,0,0,0,0,0
-9,2,0,0,0,0,0,0,1,0,1
2,-2,0,0,0,0,0,0,0,0,0
-24,-16,0,1,0,0,0,0,0,0,0
8,-1,0,0,0,0,1,0,0,1,1
-3,-15,0,0,0,0,0,0,0,0,0
-23,-5,0,0,0,0,0,0,1,1,0
-20,-7,0,0,0,1,0,0,0,0,0
-6,-5,0,0,0,0,0,0,0,0,0
-8,-6,0,0,0,0,0,0,1,0,0
-5,5,1,0,0,0,0,0,0,1,1
2,-2,0,0,0,0,1,0,0,0,3
-6,-5,0,0,0,0,0,0,0,0,0
-23,1,0,0,0,1,0,0,1,0,1
13,-7,0,0,1,0,0,0,0,0,0
15,-6,0,0,0,0,1,0,0,0,3
-5,6,0,0,0,0,0,0,0,0,1
-8,-10,0,0,0,0,0,0,0,0,0
15,-3,0,0,0,0,0,0,0,1,0
3,6,0,0,0,0,0,0,1,1,1
9,-7,0,0,0,0,0,0,0,0,0
1,7,0,0,0,0,1,0,1,0,1
-1,-6,0,0,0,0,0,0,0,0,0
0,-13,0,0,0,0,0,0,0,0,0
-2,-13,0,1,0,0,0,0,0,0,0
-22,1,1,0,0,0,0,0,1,0,1
4,5,0,0,0,0,0,0,0,1,1
13,2,1,0,0,0,0,0,0,1,1
-19,17,1,0,0,0,0,0,0,1,1
19,-4,0,0,0,0,0,0,1,0,0
9,-12,0,0,0,0,0,0,0,0,0
3,17,0,0,0,0,0,0,0,0,1
-9,-6,0,0,0,0,0,0,0,0,0
-3,13,0,0,0,0,0,0,0,1,1
-5,-10,0,0,0,0,1,0,0,0,2
10,4,0,0,0,0,0,1,0,0,3
7,11,0,0,0,0,0,0,0,0,1
-5,-1,0,0,0,0,0,0,0,0,0
19,-1,0,0,0,0,0,0,0,0,0
12,-1,0,0,0,0,0,1,0,0,0
17,6,0,0,1,0,0,0,0,0,1
2,7,0,0,0,0,0,1,0,0,3
-3,10,0,0,0,0,0,0,0,1,1
9,0,0,0,0,0,0,0,0,1,0
9,5,0,0,0,0,0,0,0,0,1
-19,-3,0,0,0,0,0,0,0,0,0
-6,-2,0,0,0,0,0,0,0,0,0
4,15,0,0,0,0,0,0,0,1,1
-19,-9,0,0,0,0,0,0,1,0,0
10,0,0,0,0,0,0,0,1,0,3
7,2,1,0,0,0,0,0,0,0,1
1,-13,0,0,0,0,0,0,0,0,0
-2,-7,0,0,0,0,0,0,0,0,0
-1,4,0,0,0,0,0,0,0,0,1
-8,-1,0,0,0,1,0,0,1,0,0
-15,9,0,0,0,0,0,0,0,0,1
3,0,0,0,0,0,0,0,0,0,3
-5,-4,0,0,0,0,0,0,0,0,0
1,-2,0,0,0,0,0,0,0,0,0
5,-6,0,0,0,0,0,1,0,0,0
-2,-9,0,0,0,0,0,0,0,0,0
-6,3,0,0,0,0,0,0,0,0,1
-14,-15,0,0,0,0,0,0,0,0,0
11,-1,0,0,1,0,0,0,0,0,0
19,-6,0,0,0,0,0,0,0,0,0
0,-7,0,0,0,0,1,0,0,0,1
-2,2,0,0,0,0,0,0,0,0,1
-22,-8,0,0,0,1,0,0,1,0,0
4,-12,0,0,0,0,0,0,0,0,0
8,-13,0,1,0,0,0,1,0,0,0
7,16,0,0,0,0,0,1,0,0,3
-4,-8,0,0,0,0,0,0,0,0,0
10,4,1,0,0,0,0,0,1,0,1
8,-1,0,0,0,0,0,0,0,0,0
-26,11,0,0,0,0,0,0,0,0,1
-18,-4,0,0,0,0,0,1,0,1,0
-4,4,0,0,0,0,0,0,0,0,1
19,0,0,0,0,0,0,0,0,0,3
6,-8,0,0,0,0,0,0,1,0,0
-6,-2,0,0,0,0,0,0,0,0,0
-6,-8,0,0,0,0,0,1,0,0,0
-16,3,0,0,0,0,0,0,0,0,1
15,-6,0,0,0,0,0,0,0,0,0
4,-2,0,0,0,0,0,1,0,0,0
-1,-4,0,0,0,0,0,0,0,0,0
16,-6,0,0,0,0,0,0,0,0,0
8,15,0,0,0,0,0,1,0,0,3
-17,-2,0,0,0,0,0,0,0,0,0
9,5,0,0,0,0,0,0,0,0,1
-10,0,0,0,0,0,0,0,0,0,2
7,14,0,0,0,0,0,0,0,0,1
-9,-1,0,0,0,0,0,1,0,0,0
5,6,0,0,0,0,0,0,0,0,1
-19,7,0,0,0,0,0,0,0,1,1
-18,5,0,0,0,0,0,0,0,1,1
-18,0,0,0,0,0,0,0,0,0,2
-8,-12,0,0,0,0,0,0,0,0,0
-15,1,0,0,0,0,0,0,0,0,1
-2,6,0,0,0,0,0,0,1,0,1
12,4,0,0,0,0,0,0,0,0,1
-15,12,0,0,0,0,0,0,0,0,1
-10,7,0,0,0,0,0,0,0,0,1
14,-8,0,0,0,0,1,0,0,0,3
20,15,0,0,1,0,0,0,0,0,1
-7,8,0,0,0,1,0,0,0,1,1
-16,-5,0,1,0,1,0,0,0,0,0
7,7,0,0,0,0,0,0,0,0,1
11,0,0,0,0,0,0,0,0,0,3
-4,9,0,0,0,0,0,0,0,1,1
-11,-7,0,0,0,0,0,0,0,0,0
-2,-2,0,0,0,0,0,0,0,1,0
13,4,0,0,0,0,1,0,0,0,1
2,9,0,0,0,0,0,1,1,0,3
-12,2,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,1,0,1,0,1
-3,-9,0,0,0,0,0,0,0,0,0
-23,-10,0,0,0,1,0,0,0,0,0
2,3,0,0,0,0,0,0,1,0,1
-9,3,0,0,0,1,0,0,0,0,1
8,-9,0,0,0,0,0,1,0,0,0
-13,5,0,0,0,0,0,0,0,0,1
-3,-3,0,0,0,0,0,1,0,0,0
8,5,1,0,1,0,0,0,0,0,1
7,-5,0,0,0,0,0,0,0,0,0
-3,-13,0,0,0,0,0,1,0,0,0
9,3,0,0,0,0,0,0,0,0,1
10,-4,0,0,0,0,0,0,0,0,0
8,-10,0,0,0,0,0,1,0,0,0
16,0,1,0,0,0,0,0,0,0,3
1,-5,0,0,0,1,0,0,0,0,0
23,0,0,0,1,0,0,0,0,0,3
-2,8,0,0,0,0,0,0,0,0,1
2,0,0,0,0,0,0,0,0,0,3
-15,10,0,0,0,0,0,0,0,0,1
-6,13,0,0,0,0,0,0,0,0,1
6,-14,0,0,0,0,0,0,0,0,0
-5,13,0,0,0,0,0,0,0,0,1
-21,-15,0,0,0,0,1,0,0,0,2
15,12,0,0,0,0,0,0,0,0,1
-1,8,0,0,0,0,0,1,0,0,2
-1,-1,0,0,0,0,0,0,0,0,0
-9,7,1,0,0,0,0,0,0,0,1
12,-8,0,0,0,0,1,0,0,0,3
10,1,1,0,0,0,0,1,0,0,3
-5,-3,0,0,0,0,1,0,0,1,2
5,0,1,0,0,0,0,0,0,0,3
-6,11,0,0,0,0,0,0,0,1,1
8,2,0,0,0,0,0,0,0,0,1
6,-10,0,0,0,0,0,0,0,0,0
-2,1,1,0,0,0,0,0,0,0,1
10,12,0,0,0,0,0,0,0,1,1
8,-2,0,0,1,0,0,0,0,0,0
-19,-4,0,0,0,0,0,0,0,0,0
18,13,0,0,0,0,0,0,0,0,1
-4,5,0,0,0,0,0,1,0,0,2
-5,2,0,0,0,0,0,0,0,0,1
-8,-4,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0
14,2,0,0,0,0,0,0,0,0,1
7,-5,0,0,0,0,1,1,1,0,3
-16,5,0,0,0,0,0,0,0,0,1
-12,9,0,0,0,0,0,0,0,0,1
-1,11,0,0,0,0,0,0,0,0,1
12,-14,0,0,0,0,0,0,0,0,0
8,-9,0,0,0,0,1,0,0,0,3
2,-12,0,0,0,0,0,1,0,0,0
-3,15,0,0,0,0,1,0,0,0,1
-15,6,0,0,0,0,0,0,0,0,1
-24,-1,0,1,0,0,0,0,0,0,0
6,-3,0,0,0,0,0,0,0,0,0
-21,11,0,0,0,0,0,1,0,0,2
-3,-2,0,0,0,0,0,0,0,0,0
-14,-5,0,0,0,0,0,0,1,0,0
-9,-1,0,0,0,0,0,0,0,0,0
2,4,0,0,0,0,0,0,0,0,1
-6,-9,0,0,0,0,0,1,0,1,0
-4,2,0,0,0,0,0,0,0,0,1
-16,-4,0,0,0,0,0,0,0,0,0
-11,-2,0,0,0,0,0,0,0,0,0
-6,10,0,0,0,0,0,0,0,0,1
-2,1,0,0,0,0,0,1,0,0,2
6,2,0,0,0,0,0,0,0,0,1
15,1,0,0,0,0,0,0,0,0,1
-1,-14,0,1,0,0,0,0,1,0,0
12,-3,0,0,0,0,0,0,0,0,0
21,-4,0,0,0,0,0,0,0,0,0
-2,7,0,0,0,0,0,0,0,0,1
-2,-1,0,0,0,0,0,0,0,0,0
-18,-14,0,0,0,0,1,0,0,0,2
-10,-3,0,0,0,0,0,0,0,0,0
-2,-10,0,0,0,0,0,0,1,0,0
-5,-6,0,0,0,0,0,0,0,0,0
6,-6,0,0,0,0,0,0,0,0,0
0,9,0,0,0,0,0,0,0,0,1
-11,-4,0,1,0,0,0,0,0,0,0
-3,-1,0,0,0,0,0,0,0,0,0
10,3,0,0,0,0,0,0,0,0,1
7,10,1,0,0,0,0,0,0,0,1
-6,2,0,0,0,0,0,0,0,0,1
-17,6,0,0,0,0,0,0,1,0,1
-1,9,0,0,0,0,0,0,0,0,1
24,4,0,0,0,0,0,1,0,1,0
9,6,0,0,0,0,0,0,1,0,1
-5,3,0,0,0,0,0,0,0,1,1
20,-1,0,1,0,0,0,0,0,0,0
13,-5,0,0,0,0,0,1,0,0,0
-12,-11,0,1,0,0,1,0,0,0,2
0,8,0,0,0,0,0,1,0,0,0
-16,-6,0,0,0,0,0,0,0,1,0
-28,-1,1,0,0,1,0,0,1,0,1
12,-7,0,0,0,0,0,0,0,0,0
1,6,0,0,0,0,0,0,0,0,1
-23,-11,0,0,0,0,0,0,0,0,0
-17,4,0,0,0,0,0,0,0,0,1
-4,6,0,0,0,0,0,0,0,0,1
2,-12,0,0,0,0,0,1,0,0,0
2,3,0,0,0,0,0,0,0,0,1
12,3,0,0,1,0,0,1,0,0,3
22,-5,0,0,1,0,1,0,0,0,3
-3,8,0,0,0,0,1,0,0,0,1
7,-2,0,0,0,0,0,0,0,1,0
22,1,0,0,0,0,0,0,1,0,1
-15,8,0,0,0,0,1,0,0,0,1
4,-10,0,0,0,0,0,0,0,0,0
14,6,0,0,0,0,1,1,0,1,2
10,-17,0,0,0,0,0,0,0,0,0
8,8,1,0,0,0,0,1,0,1,2
-16,3,0,0,0,0,0,0,0,0,1
-12,4,0,0,0,0,0,0,0,0,1
-6,15,0,0,0,0,0,0,1,0,1
-14,-14,0,1,0,0,0,0,0,0,0
-13,10,0,0,0,0,0,0,0,0,1
-24,-1,0,0,0,0,0,0,0,1,0
-8,6,0,0,0,0,0,0,0,0,1
-2,-1,0,0,0,0,0,0,0,0,0
-7,-3,0,0,0,1,0,0,0,0,0
-20,-12,0,0,0,0,0,0,0,0,0
-3,-1,0,1,0,0,0,0,0,0,0
4,10,0,0,0,0,0,0,0,0,1
3,-7,0,0,0,0,0,0,0,0,0
-1,0,0,0,0,0,1,0,0,0,2
12,-7,0,0,0,0,0,0,0,0,0
2,-5,0,0,0,0,0,1,0,1,0
3,3,0,0,0,0,0,0,0,0,1
-2,-13,0,0,0,0,0,0,0,0,0
19,-3,0,0,1,0,0,1,0,1,0
-3,7,0,0,0,0,1,0,1,0,1
-7,-8,0,0,0,0,0,0,0,0,0
14,-3,0,0,0,0,0,1,0,0,0
-9,1,0,0,0,0,0,0,0,0,1
-5,2,0,0,0,1,0,0,0,0,1
0,-9,0,0,0,0,0,0,0,0,0
-26,-8,0,0,0,1,0,0,0,0,0
1,4,0,0,0,0,0,0,0,0,1
-17,-6,0,0,0,0,0,0,0,0,0
16,1,0,0,0,0,0,0,0,0,1
-2,-8,0,0,0,0,0,0,0,0,0
7,5,0,0,0,0,0,0,0,0,1
-14,-11,0,0,0,0,0,0,0,0,0
-9,3,0,0,0,0,0,0,0,0,1
-20,0,0,0,0,0,1,0,0,0,2
15,14,1,0,1,0,0,0,0,0,1
27,-6,0,0,0,0,0,0,0,0,0
-1,-7,0,0,0,0,0,0,0,0,0
7,5,0,0,0,0,0,0,0,1,1
1,-2,0,0,0,0,0,0,0,0,0
21,-1,0,0,0,0,0,0,0,1,0
13,12,0,0,0,0,0,0,0,0,1
20,2,0,0,0,0,0,0,0,0,1
8,5,1,0,0,0,0,0,0,0,1
-23,1,0,0,0,0,0,0,0,0,1
-23,-9,0,0,0,0,0,0,0,0,0
20,4,0,0,1,0,0,0,0,0,1
-24,15,1,0,0,0,0,0,0,0,1
-1,-17,0,0,0,0,0,0,0,0,0
-10,7,1,0,0,0,0,0,0,0,1
-7,-4,0,0,0,0,0,0,0,0,0
-11,1,0,0,0,0,0,0,1,0,1
2,0,1,0,0,0,0,0,0,0,3
8,1,0,0,0,0,0,0,0,0,1
-4,-7,0,0,0,0,0,0,0,0,0
24,0,0,0,0,0,0,1,0,0,3
-14,-3,0,0,0,1,1,0,0,0,2
-6,3,0,0,0,0,0,0,1,0,1
-8,-4,0,0,0,0,0,0,0,0,0
-2,-11,0,0,0,0,0,0,0,0,0
-8,6,0,0,0,0,0,0,0,0,1
-2,5,0,0,0,0,1,0,0,1,1
3,1,0,0,0,0,0,0,0,0,1
7,-11,0,0,0,0,0,0,0,1,0
9,-3,0,0,0,0,0,0,0,0,0
-12,11,1,0,0,0,0,0,0,0,1
2,-2,0,0,0,0,0,0,0,1,0
-9,-15,0,0,0,0,0,0,0,1,0
-18,12,0,0,0,0,0,0,0,0,1
-9,3,0,0,0,0,0,0,0,0,1
8,1,0,0,0,0,0,0,0,0,1
16,0,0,0,0,0,0,0,0,0,3
3,0,1,0,0,0,1,1,0,0,3
-13,9,0,0,0,0,0,0,0,0,1
-5,-12,0,0,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0,0,0,3
2,2,0,0,0,0,0,0,0,0,1
-6,-8,0,0,0,0,0,0,0,0,0
9,4,0,0,0,0,0,0,0,1,1
-13,-5,0,0,0,0,0,0,0,0,0
-23,10,1,0,0,1,0,0,0,0,1
14,8,0,0,0,0,0,0,0,0,1
0,0,0,1,0,0,0,1,0,0,0
-3,-6,0,1,0,0,1,1,0,0,2
1,3,0,0,0,0,0,0,0,0,1
-10,4,0,0,0,0,0,0,0,0,1
-7,6,0,0,0,0,0,0,0,1,1
1,-1,0,0,0,0,0,0,0,0,0
5,-5,0,0,0,0,0,0,0,1,0
10,-5,0,0,0,0,0,0,0,0,0
-20,5,0,0,0,0,0,0,0,0,1
2,-9,0,0,0,0,0,0,0,0,0
1,7,0,0,0,0,0,0,0,0,1
9,6,0,0,0,0,0,0,0,0,1
17,3,1,0,1,0,0,0,0,0,1
12,3,0,0,0,0,1,0,0,0,1
15,-7,0,0,0,0,1,0,0,0,3
8,-2,0,0,0,0,0,0,0,0,0
16,1,0,0,0,0,0,0,0,0,1
-13,3,0,0,0,0,0,0,0,1,1
-8,5,0,0,0,0,0,0,0,0,1
-21,-4,0,0,0,0,1,0,0,0,2
-3,-13,0,1,0,0,1,0,0,0,2
0,3,0,0,0,0,0,0,0,1,1
-7,-4,0,0,0,0,0,0,0,0,0
2,-4,0,0,0,0,0,1,0,0,0
23,-5,0,0,0,0,0,1,0,0,0
-14,5,0,0,0,0,0,0,1,0,1
-4,-14,0,0,0,0,0,0,0,0,0
15,3,0,0,0,0,0,0,0,1,1
-6,-3,0,0,0,0,0,0,0,0,0
10,-2,0,0,0,0,0,0,0,0,0
26,5,0,0,1,0,0,0,1,0,1
8,-6,0,0,0,0,1,0,0,0,3
1,-10,0,0,0,0,0,0,0,0,0
-13,1,0,0,0,0,0,0,0,0,1
-7,-1,0,0,0,0,0,0,0,0,0
-7,7,0,0,0,0,0,0,0,0,1
6,-3,0,0,0,0,0,0,0,0,0
-1,11,0,0,0,0,0,0,0,0,1
-20,-5,0,0,0,0,0,0,0,0,0
-13,2,0,0,0,0,0,0,0,0,1
-2,7,0,0,0,0,0,0,1,0,1
16,0,0,0,0,0,0,0,0,0,3
0,-7,0,1,0,0,0,0,0,0,0
16,7,0,0,0,0,0,0,0,0,1
-14,-2,0,1,0,0,0,0,0,0,0
-3,-9,0,0,0,0,0,0,0,0,0
-9,-9,0,0,0,0,0,0,0,0,0
-19,13,0,0,0,0,0,0,1,0,1
2,13,0,0,0,0,0,0,0,0,1
3,6,0,0,0,0,0,0,0,0,1
24,-11,0,0,0,0,0,0,0,0,0
18,-5,0,0,0,0,0,0,0,1,0
-2,15,1,0,0,0,0,0,0,1,1
-3,-5,0,0,0,0,0,0,0,0,0
13,11,1,0,0,0,0,0,0,0,1
8,-6,0,0,0,0,0,0,0,0,0
-11,1,0,0,0,1,1,0,0,0,1
-13,-14,0,0,0,0,0,0,0,0,0
-4,0,0,0,0,0,0,0,0,0,2
-2,-4,0,0,0,0,0,0,1,0,0
18,-14,0,0,0,0,0,0,0,0,0
-27,-2,0,0,0,1,0,0,0,1,0
16,12,0,0,0,0,0,0,0,0,1
-19,3,0,0,0,0,1,0,0,0,1
7,0,0,0,0,0,0,1,0,0,3
7,-4,0,0,0,0,0,0,0,0,0
-10,1,0,0,0,0,0,0,0,0,1
